Fam #,Sample Name,Cholor.,Date PTR,Sample_Sex,%_Exp,Avg_Male_Buds/Stem,Total _Buds,Avg_Arch,Avg_Area _Week_3,Avg_Perimeter_ Week 3,Avg_Circularity_Week 3,Avg_Perimeter_Rate,Avg_Area_Rate,Avg_21_days,Avg_Days_til_Gam,Leaf_Length_Average,Leaf_Average_Area,Leaf_perimeter_average,m29.9975_FLUX,m30.99783_FLUX,m31.01783_FLUX,m31.9908_FLUX2,m32.99853_FLUX,m33.03230_FLUX,m33.98721_FLUX,m34.02317_FLUX,m37.0289_FLUX,m39.0326 (cluster (H2O)H3O+_(18O)) (Conc),m41.0375_FLUX,m42.0343 (acetonitrile H+) (Conc),m42.95810 (m43_1) (Conc),m43.01734_FLUX,m44.0626_FLUX,m45.0335_FLUX,m45.99328_FLUX,m46.03111_FLUX,m46.06609_FLUX,m47.0128_FLUX,m47.9847_FLUX,m49.0239_FLUX,m49.05240_FLUX,m49.9923 (chloromethane) (Conc),m55.0390 (cluster (H2O)2-H3O+) (Conc),m57.02382_FLUX,m57.05991 (cluster (H2O)2-H3O+_(18O)) (Conc),m59.0439_FLUX,m61.0290_FLUX,m62.0294_FLUX,m63.023_FLUX,m69.00377_FLUX,m69.06994_FLUX,m71.0354_FLUX,m73.0376 (butyraldehyde H+) (Conc),m75.0446_FLUX,m77.0597_FLUX,m79.05478_FLUX,m81.0699_FLUX,m83.0585_FLUX,m85.0648_FLUX,m86.0362_FLUX,m87.0441_FLUX,m89.05810 (butyric acid H+) (Conc),m89.09610_FLUX,m90.00000_FLUX,m91.00000_FLUX,m92.00000 (nominal 92) (Conc),m93.0699_FLUX,M94_FLUX,m95.00000-FLUX,m97.00000_FLUX,m98.00000 (nominal 98) (Conc),m99.080 (cyclohexanone H+) (Conc),m100.00000_FLUX,m101.00000_flux,m103.1117_FLUX,m104_FLUX,m105_FLUK,m106.00000_FLUX,m107.0855_FLUX,m108.0000_FLUX,m109.00000 (nominal 109) (Conc),m110.00000_FLUX,m111.00000_FLUX,m113.00000_FLUX,m114.00000_FLUX,m115.00000_FLUX,m119.00000_FLUX,m121.1012_FLUX,m124.00000_FLUX,m125.00000_FLUX,M126_FLUX,m127.00000_FLUX,m128.00000_FLUX,m129.00000_FLUX,m130.00000_FLUX,m135.1168_FLUX,m137.1325 (terpenes H+) (Conc),m138.00000 (nominal 138) (Conc),m139.1481 (menthol dehydrated) (Conc),m141.00000_FLUX,m143.00000_FLUX,m148.00000_FLUX,m149.00000_FLUX,m150.00000_FLUX,m151.00000_FLUX,m153,m163.00000_FLUX,m204.00000_FLUX,,,,,,,,,,,,,,,,,,,,,,
43,P_9_11_19,0.657,26-May,f,90,,,16,,,,,,,,1.669451508,0.481714791,5.906366902,3.9375E-06,8.65451E-08,2.68403E-07,1.57292E-05,-1.17014E-07,4.69097E-07,-1.5816E-07,2.22396E-08,6.00694E-06,5.1684E-07,1.9033E-06,4.06944E-07,0,3.60052E-05,1.47205E-06,7.29184E-05,-1.99653E-07,3.20729E-05,0,3.02431E-06,0,0,0,-2.91667E-09,2.11285E-07,1.53281E-07,2.8941E-07,1.46441E-05,2.66146E-07,4.00694E-08,1.79132E-06,-2.62153E-09,1.92934E-06,1.42517E-07,7.34549E-07,1.11024E-07,1.16198E-08,1.53576E-08,3.44618E-08,1.49844E-07,1.6066E-07,0,4.50851E-06,4.92708E-08,4.92188E-08,0,5.86806E-08,0,3.43056E-08,0,2.67361E-08,5.03125E-08,0,2.00868E-08,5.70313E-09,3.67535E-08,5.38021E-09,0,2.21354E-09,5.19097E-09,5.79861E-09,3.47743E-09,6.49132E-08,0,2.05382E-08,6.52951E-09,0,1.15104E-08,0,4.52778E-09,2.64236E-09,0,0,3.00694E-08,0,3.50799E-07,3.32951E-08,3.33507E-09,0,0,5.96181E-09,0,6.31771E-09,0,2.68576E-08,0,0,0,4.09896E-09,2.62153E-09,,,,,,,,,,,,,,,,,,,,,,
28,P_22_1_8,0.734,28-May,f,100,,,13,0.612355405,4.492231116,0.376111359,1.105058183,0.595126034,,12.17,#DIV/0!,0.133422903,4.298811594,4.16278E-06,1.16636E-07,3.0112E-07,1.65538E-05,-4.10053E-07,3.57104E-06,-2.86337E-07,3.05205E-08,1.12628E-05,6.21888E-07,1.77949E-06,4.41371E-07,3.98712E-05,0,1.87033E-06,8.45316E-05,-2.82057E-07,4.18145E-05,0,4.49152E-06,2.69044E-07,4.82221E-08,4.3787E-08,-4.59073E-09,4.13165E-07,2.27591E-07,5.06925E-07,1.6513E-05,3.24852E-07,1.65208E-07,1.11899E-05,-1.11072E-09,1.12142E-06,6.5165E-07,1.47584E-06,1.7293E-07,4.00716E-09,2.12224E-08,2.62994E-08,1.78085E-07,4.98113E-07,0,1.43207E-06,6.25973E-08,6.25584E-08,0,1.48226E-07,0,6.92694E-08,0,2.40624E-08,1.12998E-07,0,8.98693E-09,5.13344E-09,3.55392E-08,0,0,3.79902E-09,6.20526E-09,5.00311E-09,0,3.35162E-08,0,1.02397E-08,7.69141E-09,0,1.02513E-08,2.25899E-08,7.8587E-09,5.88235E-09,5.75397E-09,0,0,1.52136E-07,0,1.4525E-08,4.47207E-09,3.74455E-09,0,7.52023E-09,2.88282E-09,4.90974E-09,0,5.5575E-08,9.8117E-09,1.1576E-08,0,6.87053E-09,1.44725E-09,,,,,,,,,,,,,,,,,,,,,,
21,P_2_2_5,0.736,26-May,f,80,,,7.67,0.720258175,4.767426739,0.389633072,1.163729513,0.969601744,1,72.67,1.327159694,0.243365677,4.698620447,4.47456E-06,7.49056E-08,1.97096E-07,1.85859E-05,-1.62487E-07,6.97591E-07,-1.22258E-07,8.29288E-09,6.18033E-06,3.68797E-07,1.40979E-06,4.37118E-07,0,4.1597E-05,1.59812E-06,9.20105E-05,-2.5845E-07,3.73607E-05,6.14662E-08,3.25872E-06,0,0,0,2.02265E-10,2.01591E-07,1.75409E-07,3.26097E-07,7.52877E-06,2.68114E-07,8.00746E-08,4.54221E-06,2.71935E-09,1.27472E-06,2.95285E-07,5.38925E-07,1.12077E-07,1.21112E-08,2.26447E-08,2.98679E-08,1.42125E-07,3.3448E-07,0,3.80911E-06,5.62747E-08,5.65219E-08,0,6.26798E-08,0,3.25423E-08,0,2.99353E-08,6.1646E-08,0,2.33504E-08,7.45011E-09,4.3577E-08,5.41622E-09,0,1.23831E-09,7.05681E-09,6.92647E-09,3.65876E-09,2.85644E-08,0,1.46463E-08,6.29495E-09,0,1.35068E-08,0,4.58918E-09,5.49488E-09,0,0,2.60698E-08,0,2.42404E-07,2.36898E-08,3.80034E-09,0,0,7.39168E-09,0,8.71539E-09,0,2.78901E-08,0,0,0,4.97348E-09,2.68788E-09,,,,,,,,,,,,,,,,,,,,,,
32,P_22_6_1,0.705,26-May,f,60,,,9.67,0.732472331,4.961547947,0.372037243,1.251366561,0.633078969,,11.67,1.635985821,0.361208652,4.988605954,5.08016E-06,7.48975E-08,2.2115E-07,1.98313E-05,-2.0274E-07,1.24907E-06,-1.70582E-07,3.30677E-08,7.13087E-06,3.75886E-07,1.43177E-06,4.70964E-07,0,4.62551E-05,1.83235E-06,9.63157E-05,-2.6799E-07,4.06739E-05,1.01184E-07,3.83576E-06,0,0,0,5.08016E-09,2.23248E-07,1.78132E-07,3.24734E-07,8.8297E-06,3.40697E-07,1.45927E-07,8.6202E-06,4.9753E-09,1.16937E-06,3.63045E-07,8.47548E-07,1.40543E-07,1.29894E-08,3.02946E-08,3.36503E-08,1.8242E-07,2.33338E-07,0,3.18303E-06,6.33389E-08,6.36186E-08,0,8.34032E-08,0,4.54185E-08,0,6.44109E-08,6.07056E-08,0,3.05975E-08,8.4079E-09,4.49758E-08,8.31702E-09,0,2.10198E-09,5.3132E-09,8.53141E-09,2.3723E-09,3.78216E-08,0,1.98779E-08,8.35431E-09,0,1.58138E-08,0,5.88647E-09,5.01957E-09,0,0,2.66825E-08,0,2.55942E-07,2.36344E-08,4.17133E-09,0,0,1.03724E-08,0,9.52181E-09,0,3.76585E-08,0,0,0,5.60449E-09,1.57066E-09,,,,,,,,,,,,,,,,,,,,,,
46,P_9_7_18,0.73,24-May,m,100,1.1,11,,0.431463288,3.322190085,0.492269393,1.845070738,1.681449185,0,100,#DIV/0!,#DIV/0!,#DIV/0!,5.18728E-06,9.79366E-08,3.3002E-07,1.70718E-05,-4.40893E-07,3.26435E-06,-3.06871E-07,3.7256E-08,2.14704E-05,5.76145E-07,1.49865E-06,4.5121E-07,0,4.48273E-05,1.77616E-06,9.44587E-05,-2.25651E-07,3.73017E-05,2.91016E-07,3.83296E-06,3.97797E-07,0,0,2.26877E-08,2.53217E-07,2.26772E-07,4.08049E-07,1.23024E-05,8.924E-07,2.11445E-07,1.1384E-05,-5.15883E-10,1.13083E-06,3.58104E-07,9.42057E-07,9.01498E-08,1.01437E-08,2.77975E-08,0,3.6972E-08,3.95042E-07,3.14176E-08,1.15244E-06,7.24146E-08,7.22679E-08,0,3.53426E-08,0,3.40826E-08,0,4.62502E-08,5.97905E-08,0,4.55633E-08,0,5.61663E-08,0,0,0,9.10637E-09,0,6.05779E-09,8.79768E-08,0,2.46728E-08,8.28893E-09,0,1.4012E-08,0,6.88536E-09,7.90968E-09,0,1.90241E-09,4.29428E-08,0,3.5325E-07,3.3664E-08,0,0,3.82473E-10,8.28456E-09,0,5.26551E-09,0,8.10319E-09,0,0,0,0,8.54545E-10,,,,,,,,,,,,,,,,,,,,,,
13,P_16_11_15,0.68,27-May,f,50,,,8.67,0.96435429,5.977354768,0.349605078,1.273711352,0.61762164,3,100,1.70461226,0.395595514,5.516978183,5.65927E-06,1.02859E-07,7.15639E-07,2.49369E-05,-4.79122E-07,4.62279E-06,-2.8364E-07,6.01777E-08,-1.4881E-06,1.16319E-06,3.71483E-06,7.13835E-07,0,6.14245E-05,2.43732E-06,0.000101432,-3.22421E-07,4.95017E-05,0,5.68182E-06,1.02002E-06,0,0,-1.52868E-08,-9.55988E-08,-4.3042E-09,-1.12734E-10,-9.49224E-08,0,0,0,-6.33027E-09,8.47312E-08,-2.80483E-08,-7.10227E-08,6.05384E-08,9.86201E-09,-3.1498E-09,-1.41369E-09,6.67388E-09,-2.23665E-09,-1.58054E-09,4.34704E-07,-1.80375E-09,-1.75866E-09,0,5.8171E-09,0,1.63014E-08,0,1.1296E-08,-1.19499E-10,-1.65945E-07,-2.48467E-08,-1.68651E-09,-3.7721E-08,0,0,-1.78571E-09,-1.25361E-08,-4.40792E-09,-3.27832E-09,-6.27706E-09,0,-5.61418E-10,-7.55997E-09,0,-3.73377E-09,0,-4.09226E-09,-5.03698E-09,0,0,-6.65133E-10,0,1.47457E-08,0,6.11021E-10,0,0,5.59163E-10,-5.90729E-10,-1.19048E-09,1.78797E-10,1.22182E-08,1.53296E-09,3.66838E-09,0,4.77994E-10,8.16198E-10,,,,,,,,,,,,,,,,,,,,,,
25,p_20_22_9,0.687,26-May,f,90,,,14.67,0.778731996,4.275083518,0.539378783,0.826840206,0.695858006,0.33,100,2.15849436,0.471024849,7.164483705,5.69518E-06,6.35655E-08,6.30511E-07,2.12191E-05,-1.78388E-07,9.93166E-07,-1.74162E-07,3.39874E-08,6.48516E-06,7.74177E-07,2.87643E-06,5.93034E-07,0,4.95095E-05,2.11769E-06,8.17552E-05,-2.11273E-07,4.17475E-05,0,4.49919E-06,0,0,0,7.23839E-09,4.82988E-07,9.96914E-07,8.90836E-07,1.1078E-05,4.32834E-07,1.82356E-07,1.11131E-05,-2.7741E-09,2.14065E-06,1.33835E-06,2.53491E-06,1.13665E-07,1.30309E-08,4.1483E-08,5.51698E-08,2.42339E-07,9.37923E-07,0,2.02803E-06,5.2267E-08,5.23038E-08,0,6.11038E-08,0,3.33811E-08,0,7.39087E-08,1.45209E-07,0,4.67188E-08,7.97141E-09,4.71598E-08,7.13551E-09,0,2.967E-09,6.11772E-09,1.04424E-08,3.7184E-09,3.13419E-08,0,1.58546E-08,1.0876E-08,0,1.29189E-08,0,5.29284E-09,4.45143E-09,0,0,2.42137E-08,0,1.60788E-07,1.6031E-08,4.05276E-09,0,0,7.04549E-09,0,7.5011E-09,0,2.49669E-08,0,0,0,5.25794E-09,2.49486E-09,,,,,,,,,,,,,,,,,,,,,,
35,P_4_11_2,0.717,27-May,m,100,,,11.33,0.395451208,5.159234098,0.190352096,1.489168404,1.29298965,5.33,13.67,1.937439679,0.458355254,6.35299291,6.33557E-06,1.21281E-07,8.54068E-07,2.23308E-05,-2.88803E-07,1.80572E-06,-2.53094E-07,3.0131E-08,6.77988E-06,1.64889E-06,5.50388E-06,7.7113E-07,0,5.68934E-05,2.40423E-06,8.10739E-05,-2.35321E-07,4.87345E-05,0,5.42555E-06,2.94727E-07,0,0,-4.01527E-09,5.66087E-08,3.15956E-08,8.20498E-08,4.42832E-06,7.24065E-08,9.71893E-09,8.52587E-08,-3.42285E-09,4.50072E-07,8.83031E-08,6.9609E-08,1.70814E-08,1.02027E-09,6.41456E-09,7.24888E-09,4.42832E-08,3.38336E-08,4.14363E-09,1.9163E-06,2.85018E-08,2.84854E-08,0,1.22433E-08,0,6.34051E-09,0,2.20511E-08,1.71966E-08,2.11131E-07,-4.04818E-09,3.01968E-09,1.03344E-08,0,0,0,1.57978E-09,3.91324E-09,3.19247E-10,1.25066E-08,0,6.17595E-09,1.51231E-09,0,4.07287E-09,5.26593E-12,7.40521E-10,1.00217E-09,3.10854E-09,0,1.12461E-08,0,8.32675E-08,7.00369E-09,8.59005E-10,1.84966E-09,0,3.26159E-09,0,3.88856E-09,0,5.47821E-09,8.02067E-10,1.35433E-09,0,1.12066E-09,-6.08873E-11,,,,,,,,,,,,,,,,,,,,,,
34,P_24_6_15,0.748,27-May,f,100,,,23.67,0.82046734,7.764399901,0.172395113,1.140256945,0.020359757,2.33,18.67,1.138429808,0.190743086,3.509308226,6.3719E-06,1.18776E-07,9.31959E-07,2.27357E-05,-3.17117E-07,2.13726E-06,-2.54876E-07,3.68831E-08,1.33717E-05,1.89901E-06,6.78118E-06,8.40906E-07,0,5.62999E-05,2.36591E-06,8.79451E-05,-2.64111E-07,4.91005E-05,0,5.08274E-06,3.88778E-07,0,0,-4.5065E-09,-6.64894E-09,3.13978E-11,7.67952E-08,3.95242E-06,1.27438E-08,1.24298E-08,2.82469E-07,-3.29861E-10,2.63926E-07,3.9358E-08,1.91711E-07,1.25332E-07,6.87241E-09,6.86872E-09,3.19703E-09,6.04868E-08,2.15352E-08,2.30681E-09,6.10594E-07,1.63822E-08,1.63453E-08,0,5.78457E-08,0,4.06139E-08,0,1.67701E-08,1.26274E-08,1.86355E-07,-8.93913E-09,5.54078E-10,5.83629E-09,0,0,0,3.76773E-09,2.73345E-10,-6.39037E-10,5.48537E-09,0,4.31442E-09,6.75975E-10,0,2.9163E-09,2.71498E-10,-4.56191E-10,1.46646E-09,2.36961E-09,0,5.85291E-09,0,6.11517E-08,5.07351E-09,7.88638E-10,1.43322E-09,0,2.56353E-09,0,2.38992E-09,0,2.60971E-08,4.07617E-09,4.96269E-09,0,1.653E-09,3.32447E-11,,,,,,,,,,,,,,,,,,,,,,
7,P_14_13_6,0.737,26-May,f,100,,,7,0.748520095,5.364677922,0.353560859,1.433566512,0.833414424,0.67,69,1.522642342,0.311376262,4.456012534,7.48671E-06,1.13945E-07,3.81682E-07,2.63084E-05,-1.68626E-07,8.25812E-07,-1.58305E-07,2.93521E-08,1.06003E-05,4.52001E-07,1.57063E-06,6.18353E-07,0,5.6166E-05,2.43615E-06,8.51718E-05,-2.01161E-07,4.94402E-05,0,4.78764E-06,0,0,0,8.36132E-09,2.79002E-07,1.69256E-07,3.2868E-07,1.16184E-05,3.1801E-07,1.70218E-07,1.15591E-05,9.39337E-10,1.21572E-06,4.35016E-07,8.99104E-07,9.51231E-08,1.43367E-08,2.06059E-08,4.51301E-08,2.14701E-07,2.47726E-07,0,1.85558E-06,5.30716E-08,5.32641E-08,0,1.25805E-07,0,3.52645E-08,0,2.88973E-08,8.21963E-08,0,2.42443E-08,7.17184E-09,3.93402E-08,6.89022E-09,0,3.41625E-09,9.27092E-09,1.37332E-08,4.2069E-09,2.9492E-08,0,1.58533E-08,8.61846E-09,0,1.30458E-08,0,6.19927E-09,5.85992E-09,0,0,1.86993E-08,0,1.68538E-07,1.44871E-08,4.48853E-09,0,0,1.13735E-08,0,6.58935E-09,0,2.45767E-08,0,0,0,5.37014E-09,1.78946E-09,,,,,,,,,,,,,,,,,,,,,,
22,P_2_4_4,0.711,26-May,f,100,,,6.67,0.532515483,3.083249255,0.878434973,2.088867963,1.099778496,8.67,17.67,2.091188327,0.526482289,7.754439718,7.75693E-06,1.56672E-07,4.68328E-07,2.42366E-05,-2.76398E-07,2.05513E-06,-1.81199E-07,2.82377E-08,9.8418E-06,7.51165E-07,2.75432E-06,6.98737E-07,0,5.68264E-05,2.56117E-06,7.74942E-05,-1.76294E-07,5.01196E-05,0,6.58879E-06,0,0,0,1.05316E-08,2.85749E-07,3.01141E-07,4.79366E-07,2.06279E-05,3.11504E-07,8.84995E-08,5.22918E-06,-2.31481E-09,2.59566E-06,3.89058E-07,1.38291E-06,1.78747E-07,1.53222E-08,1.25613E-08,3.80488E-08,2.06218E-07,2.97293E-07,0,7.42718E-06,7.73853E-08,7.75386E-08,0,1.336E-07,0,5.72418E-08,0,2.80537E-08,5.6644E-08,0,2.60455E-08,6.14729E-09,6.07831E-08,7.14527E-09,0,3.00619E-09,5.15085E-09,7.99454E-09,4.96382E-09,2.80077E-08,0,1.26211E-08,9.46008E-09,0,1.22946E-08,0,5.98019E-09,4.49319E-09,0,0,1.48731E-08,0,1.19389E-07,1.12874E-08,3.97044E-09,0,0,8.4713E-09,0,3.70217E-09,0,2.47425E-08,0,0,0,3.62246E-09,9.48921E-10,,,,,,,,,,,,,,,,,,,,,,
33,P_24_5_15,0.726,28-May,f,70,,,6.67,0.617565159,3.985067599,0.487952417,1.162388736,0.609267553,3,45.67,1.10802832,0.173671398,3.951312848,8.09599E-06,1.78182E-07,1.8706E-06,2.20054E-05,-9.30028E-07,8.29524E-06,-6.2793E-07,5.88666E-08,2.31188E-05,2.31804E-06,7.31218E-06,9.85994E-07,6.58902E-05,0,3.25861E-06,0.0001329,-4.24871E-07,7.06927E-05,0,2.40711E-05,7.16157E-07,1.21484E-07,1.15594E-07,-7.06165E-09,1.30274E-06,1.61334E-07,1.48031E-06,4.28827E-05,7.03235E-07,1.8706E-07,9.31054E-06,9.63666E-08,3.93724E-06,1.91544E-06,3.46314E-06,3.77696E-07,1.85771E-08,4.21355E-08,7.53633E-08,4.67622E-07,7.89879E-07,0,6.61949E-06,1.16532E-07,1.1659E-07,0,3.00457E-07,0,1.52426E-07,0,7.19058E-08,3.72363E-07,0,7.047E-08,1.30567E-08,1.3256E-07,0,0,6.5518E-09,9.72808E-09,3.30227E-08,0,6.376E-08,0,2.81909E-08,2.17358E-08,0,3.31399E-08,2.9319E-08,1.98049E-08,1.48119E-08,2.15131E-08,0,0,2.86217E-07,0,2.80151E-08,8.05204E-09,1.27432E-08,0,2.54425E-08,7.89088E-09,1.09412E-08,0,3.73008E-08,6.9884E-09,1.00475E-08,0,6.86826E-09,3.55134E-09,,,,,,,,,,,,,,,,,,,,,,
24,P_20_16_1,0.712,26-May,f,,,,8.33,,,,,,,,#DIV/0!,0.128340981,3.475217783,1.12269E-05,2.14178E-07,6.19213E-07,3.89178E-05,-2.61574E-07,1.23524E-06,-2.55498E-07,3.02662E-08,1.22396E-05,6.01273E-07,2.33478E-06,9.62674E-07,0,8.77286E-05,3.75781E-06,0.000134899,-3.32755E-07,7.47222E-05,0,7.0515E-06,8.82523E-09,0,0,0,4.16956E-07,2.15856E-07,4.44444E-07,2.21875E-05,4.08565E-07,8.72106E-08,5.05527E-06,-1.04167E-09,1.91696E-06,7.71962E-07,1.95226E-06,2.18056E-07,2.73409E-08,4.23611E-08,6.56829E-08,3.01186E-07,2.95891E-07,0,5.99797E-06,9.56308E-08,9.58623E-08,0,1.3342E-07,0,6.95891E-08,0,6.85185E-08,1.07321E-07,0,5.81019E-08,1.32407E-08,8.2147E-08,1.19242E-08,0,5.75231E-09,1.05903E-08,1.30671E-08,7.7691E-09,5.02315E-08,0,2.77546E-08,1.32118E-08,0,2.11806E-08,0,1.01042E-08,7.89641E-09,0,0,4.43287E-08,0,6.56713E-07,6.29282E-08,7.73148E-09,0,0,1.51447E-08,0,1.29803E-08,0,6.25E-08,0,0,0,7.11516E-09,3.10185E-09,,,,,,,,,,,,,,,,,,,,,,
30,P_22_11_12,0.725,24-May,M,100,1.2,12,,0.587561377,4.082307572,0.459391168,1.195535975,0.51410796,13,9.33,0.728331845,0.116253637,2.572852233,1.18952E-05,2.35851E-07,7.49938E-07,3.39983E-05,-9.11838E-07,8.73294E-06,-4.49572E-07,7.31102E-08,3.98596E-05,1.2007E-06,3.60676E-06,1.06947E-06,0,8.59262E-05,3.77709E-06,0.000122271,-2.36582E-07,7.64741E-05,-9.59685E-12,8.58899E-06,5.90798E-07,0,0,3.13079E-08,6.09822E-07,4.26435E-07,7.18089E-07,2.26495E-05,4.38706E-07,2.00758E-07,1.36056E-05,-1.97061E-09,3.04763E-06,1.33854E-06,3.1162E-06,5.61044E-07,3.94197E-08,2.80868E-08,0,5.93801E-08,6.50627E-07,5.1394E-08,6.54708E-06,1.46472E-07,1.4627E-07,0,3.2591E-07,0,1.9262E-07,0,5.52189E-08,1.85644E-07,0,6.51917E-08,0,9.19033E-08,0,0,0,1.70927E-08,0,9.72014E-09,1.7598E-07,0,4.36736E-08,1.20185E-08,0,2.00974E-08,0,1.47016E-08,1.4478E-08,0,3.989E-09,4.77864E-08,0,3.75649E-07,3.7121E-08,0,0,1.91652E-09,2.29112E-08,0,8.75492E-09,0,8.5197E-08,0,0,0,0,2.56117E-09,,,,,,,,,,,,,,,,,,,,,,
12,P_15_6_10,0.733,26-May,f,,,,9.33,0.440590349,5.447882334,0.215011505,1.166348288,0.98404148,0.67,45.33,#DIV/0!,#DIV/0!,#DIV/0!,1.24196E-05,2.12819E-07,9.66345E-07,3.44284E-05,-2.04312E-07,1.00207E-06,-2.27202E-07,3.81403E-08,1.1538E-05,1.09858E-06,3.9837E-06,1.07183E-06,0,8.18625E-05,3.87234E-06,9.47955E-05,-1.77864E-07,7.3905E-05,0,7.40844E-06,0,0,0,2.08797E-08,8.26528E-07,6.03873E-07,7.74561E-07,2.61167E-05,4.73738E-07,1.61068E-07,1.17361E-05,1.19973E-08,3.6009E-06,1.04181E-06,1.60712E-06,1.16509E-07,2.04312E-08,3.59905E-08,1.41023E-07,4.84441E-07,5.21112E-07,0,1.33428E-05,1.52267E-07,1.52159E-07,0,8.43851E-08,0,3.87126E-08,0,6.85938E-08,2.83609E-07,0,7.31564E-08,1.37404E-08,9.60622E-08,1.12132E-08,0,5.24777E-09,1.16927E-08,1.65027E-08,8.1864E-09,6.01182E-08,0,2.92471E-08,1.49251E-08,0,1.97197E-08,0,1.03857E-08,8.21269E-09,0,0,4.49765E-08,0,6.28805E-07,5.87076E-08,7.79046E-09,0,0,1.75715E-08,0,1.18953E-08,0,3.00049E-08,0,0,0,7.54454E-09,2.56125E-09,,,,,,,,,,,,,,,,,,,,,,
34,P_24_6_20,0.726,26-May,f,100,,,7.67,0.625638054,4.823591399,0.341131188,0.941059618,1.180582633,1.67,16.67,1.754920251,0.342867519,5.589210067,1.38491E-05,2.09667E-07,7.81996E-07,4.1209E-05,-2.07736E-07,1.40958E-06,-2.38976E-07,3.31304E-08,1.26353E-05,9.30038E-07,3.53928E-06,1.15668E-06,0,9.50911E-05,4.46056E-06,0.000114078,-2.28828E-07,8.54107E-05,0,8.34328E-06,0,0,0,2.12512E-08,5.63515E-07,4.40823E-07,7.09169E-07,2.28291E-05,5.43219E-07,1.21916E-07,8.35144E-06,-3.00462E-09,3.23185E-06,7.85956E-07,2.02802E-06,2.12412E-07,2.43155E-08,4.10498E-08,9.15115E-08,3.23026E-07,7.84842E-07,0,9.30217E-06,1.55325E-07,1.55583E-07,0,1.40819E-07,0,7.27077E-08,0,8.07068E-08,1.91878E-07,0,7.20511E-08,1.52738E-08,8.78701E-08,1.48221E-08,0,6.02316E-09,9.90926E-09,1.54509E-08,9.3163E-09,5.90775E-08,0,2.5788E-08,1.4649E-08,0,2.33007E-08,0,1.18493E-08,7.14144E-09,0,0,3.41452E-08,0,3.09734E-07,2.85697E-08,9.4536E-09,0,0,1.64339E-08,0,1.26074E-08,0,6.78526E-08,0,0,0,8.34925E-09,2.79967E-09,,,,,,,,,,,,,,,,,,,,,,
33,P_24_5_15(2),0.71,28-May,f,50,,,3.333333333,0.617565159,3.985067599,0.487952417,1.162388736,0.609267553,3,45.67,#DIV/0!,0.108539388,4.130954955,1.38596E-05,1.74226E-07,1.36222E-06,4.25164E-05,-5.71378E-07,3.84435E-06,-5.13068E-07,5.74308E-08,2.30016E-05,2.33122E-06,7.2272E-06,1.30567E-06,9.42833E-05,0,4.96367E-06,0.00015133,-4.24871E-07,0.000101225,0,1.15975E-05,5.25404E-07,1.05749E-07,9.66362E-08,1.25996E-09,1.91602E-06,1.96027E-06,1.76395E-06,2.25738E-05,8.09306E-07,2.43085E-07,1.74886E-05,-7.79419E-09,4.99414E-06,3.89739E-06,0,7.46015E-07,3.83849E-08,7.13783E-08,1.17763E-07,6.13572E-07,1.23497E-06,0,1.03437E-05,3.03885E-07,3.03944E-07,0,4.51535E-07,0,2.49971E-07,0,1.60308E-07,4.18835E-07,0,9.74566E-08,1.63912E-08,1.28897E-07,0,0,8.44468E-09,1.01383E-08,3.19972E-08,0,0,0,3.53083E-08,2.73383E-08,0,2.98289E-08,4.79079E-08,2.04729E-08,1.09177E-08,2.26207E-08,0,0,0,3.16192E-07,2.85836E-08,9.32958E-09,1.71033E-08,0,2.65911E-08,7.29899E-09,1.58462E-08,0,1.77743E-07,2.93542E-08,3.60994E-08,0,1.10906E-08,3.1206E-09,,,,,,,,,,,,,,,,,,,,,,
35,P_4_11_26,0.722,26-May,f,100,,,4,0.383722663,3.593708661,0.405589902,1.227429878,1.326470884,5.33,42.67,#DIV/0!,0.24833253,5.95127027,1.55511E-05,2.07354E-07,9.36392E-07,4.24608E-05,-3.0031E-07,2.02645E-06,-2.79625E-07,5.83629E-08,1.44984E-05,2.00946E-06,7.14336E-06,1.47736E-06,0,0.000101653,4.87533E-06,0.000115896,-2.12397E-07,9.24461E-05,0,1.00417E-05,0,0,0,2.02977E-08,1.21768E-06,9.21875E-07,1.55881E-06,1.33828E-05,6.70434E-07,2.44699E-07,1.80188E-05,-2.78886E-09,6.51448E-06,3.08158E-06,3.59929E-06,1.99837E-07,2.27911E-08,4.44555E-08,1.40256E-07,5.58917E-07,3.73805E-06,0,1.51705E-05,1.83621E-07,1.83972E-07,0,1.71746E-07,0,6.25554E-08,0,1.0219E-07,3.94134E-07,0,1.03114E-07,2.11658E-08,1.09153E-07,1.44577E-08,0,0,1.25406E-08,2.30496E-08,1.21177E-08,5.80674E-08,0,2.76854E-08,2.22001E-08,0,2.05009E-08,0,1.22414E-08,9.18107E-09,0,0,4.28118E-08,0,3.30711E-07,3.30748E-08,8.14864E-09,0,0,1.83862E-08,0,1.15119E-08,0,4.42339E-08,0,0,0,8.49771E-09,4.5693E-09,,,,,,,,,,,,,,,,,,,,,,
