Sample,Sex,Family,Plate,Initial area (mm^2),Initial perimeter (mm),Initial Circularity,1 week area (mm^2),1 week perimeter (mm),Week_1_Circularity,Week_2_area,Week_2_ perimeter ,Week_2_Circularity,Week_3_area,Week_3_perimeter,Week_3_Circularity,7 days,8 days,9 days,10 days,11 days,12 days,13 days,14 days,15 days,16 days,17 days,18 days,19 days,20 days,21 days,Days_until_gametophores,Total_Gametophores
P_6_3_24,f,38,11A,0.014785478,0.461021053,0.873742553,0.073533773,1.236362413,0.604205821,0.399882026,3.85498083,0.337969164,1.059957696,6.178852492,0.348708487,0,0,,,0,0,0,0,0,0,0,0,1,1,1,100,0
P_6_3_24,f,38,11B,0.015337445,0.472321248,0.863510628,0.062336081,1.303087375,0.461086135,0.419187299,3.485101231,0.433477899,0.926372623,5.060738548,0.454305034,0,0,,,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_3_24,f,38,11C,0.014518543,0.458397794,0.867815966,0.056594719,1.147306114,0.54001638,0.40098596,3.298109908,0.463008067,1.039942104,5.549471985,0.424126565,0,0,,,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_3_4,m,38,4C,0.014251608,0.441178449,0.919654989,0.021386461,0.571197955,0.823294607,0.176439432,2.126656353,0.48999388,0.234513604,3.371964754,0.259054791,0,0,,,0,1,1,0,1,1,1,1,1,4,4,100,0
P_6_3_4,m,38,4B,0.014532116,0.460819264,0.859522482,0.024956149,0.633349028,0.781413657,0.126807642,1.804600794,0.489071975,0.316643586,2.985807493,0.446104626,0,0,,,0,0,0,0,0,0,0,0,0,2,2,100,0
P_6_3_4,m,38,4A,0.015830596,0.481334499,0.85820871,0.029987193,0.748637923,0.6720194,0.168444959,2.098473128,0.480441853,0.493399721,4.341965427,0.328712195,0,0,,,0,0,0,0,0,0,0,1,1,1,1,100,0
P_6_3_8,f,38,2A,0.037072278,0.762023273,0.801867193,0.051043379,0.962736262,0.691694611,0.264328873,3.348960786,0.296015273,1.158447619,8.463375261,0.203132234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0
P_6_3_8,f,38,2B,0.026232008,0.653797,0.770788667,0.071638083,1.725364902,0.302253737,0.4556126,5.254119863,0.20729337,1.438765439,7.33456649,0.335916036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_3_8,f,38,2C,0.023236908,0.638191969,0.716581023,0.035276123,0.795789332,0.69963941,0.35982822,3.982040761,0.285018768,1.321476967,9.782874823,0.173426813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_5_10,f,39,21B,0.01237854,0.424631735,0.862251888,0.04956845,1.046815094,0.568139557,0.274979123,2.954462904,0.395669231,0.943637428,5.766260846,0.356456246,0,,,0,0,0,0,0,0,0,0,0,0,0,10,100,0
P_6_5_10,f,39,21A,0.016079433,0.481805341,0.869995809,0.064050799,1.194457523,0.563861923,0.372270101,3.711508711,0.339427345,1.183747616,5.94053945,0.421305364,0,,,0,0,0,0,0,0,0,0,0,0,0,2,100,0
P_6_5_10,f,39,21C,0.012568561,0.411717226,0.931273236,0.056078947,1.296495594,0.4190322,0.411735744,3.622586938,0.394067462,1.181467359,6.672496132,0.333299533,0,,,0,0,0,0,0,0,0,0,0,0,0,2,100,0
P_6_5_11,f,39,27A,0.01201207,0.439967714,0.779409808,0.041501588,1.081321047,0.445805106,0.540190238,4.479720186,0.338091767,1.139698837,7.998385686,0.223756191,0,0,0,0,0,0,0,1,,,1,1,3,7,10,100,0
P_6_5_11,f,39,27C,0.020748532,0.59016614,0.748218479,0.069611188,1.385350104,0.455564214,0.707060734,5.787515975,0.265131881,1.240111595,6.426313311,0.377160859,0,0,0,0,0,1,2,2,,,2,3,3,6,9,100,0
P_6_5_11,f,39,27B,0.031656667,0.688168427,0.839586301,0.059173582,1.091343243,0.624014625,0.535987145,4.635299657,0.313320191,1.029599509,6.627160826,0.294444161,0,0,0,0,0,0,0,0,,,0,0,3,4,6,100,0
P_6_5_2,f,39,24A,0.019775803,0.552297034,0.814288575,0.040166913,0.930046412,0.583242086,0.246267788,3.949149122,0.198330808,0.85420067,6.904284657,0.22506718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0
P_6_5_2,f,39,24B,0.020599229,0.537364633,0.895988525,0.029991717,0.693818524,0.782526752,0.089726315,1.669065716,0.40454105,0.361162895,5.043317414,0.17834468,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,100,0
P_6_5_2,f,39,24C,0.018870939,0.517387503,0.885423977,0.042438122,0.907513285,0.647201944,0.220252948,4.781058721,0.12102169,0.891137219,6.678886124,0.250914723,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_5_20,m,39,8B,0.03073823,0.707809242,0.770612485,0.108361989,1.552633349,0.564584287,0.498539348,3.906437075,0.410324468,1.181173278,5.671756239,0.461177529,0,0,0,0,0,0,0,0,0,0,1,5,5,,6,100,0
P_6_5_20,m,39,8A,0.037117522,0.804600794,0.72012468,0.012070886,1.828277393,0.045357029,0.590211121,3.853097464,0.499317788,1.275559643,6.198896886,0.416928502,0,0,0,0,0,0,0,0,0,0,0,1,1,,2,100,0
P_6_5_20,m,39,8C,0.03220411,0.761485169,0.697554335,0.111008716,1.769960315,0.445061125,0.591233617,4.234411784,0.414154686,1.354495454,7.066792224,0.340661101,0,0,0,0,0,0,0,0,0,1,1,1,1,,1,100,0
P_6_5_3,m,39,25A,0.014681418,0.472321248,0.826575808,0.053373403,1.046882357,0.611672245,0.348770782,3.612228425,0.33572163,0.668721646,6.973498352,0.172716415,0,0,0,,,0,0,0,0,0,0,0,2,2,2,100,0
P_6_5_3,m,39,25B,0.013387463,0.442927289,0.857083325,0.020915931,0.683594538,0.562172609,0.121826365,3.604224121,0.117789709,0.18893108,4.940404924,0.097222762,0,0,0,,,0,0,0,0,0,0,0,0,1,1,100,0
P_6_5_3,m,39,25C,0.012812874,0.433846775,0.854994772,0.044772671,1.399609874,0.287070554,0.270264781,3.414138696,0.291217034,0.721574753,6.047353198,0.247822252,0,0,0,,,0,0,0,0,0,0,0,0,0,0,100,0
P_6_5_4,m,39,19B,0.024250355,0.653729737,0.712707395,0.085084362,2.097396919,0.242928314,0.275481322,3.139301809,0.351087735,0.71647132,4.47191767,0.449987915,0,0,0,0,0,,,0,0,0,0,0,0,1,2,100,0
P_6_5_4,m,39,19A,0.018907133,0.548664828,0.78886209,0.087102209,2.14831506,0.237040669,0.295392855,3.2229098,0.357185091,0.822435419,5.964619627,0.290352746,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_6_5_4,m,39,19C,0.022101303,0.617542208,0.727904212,0.097548864,2.735790677,0.163699037,0.31901433,2.928432098,0.467228702,0.75546191,4.8810789,0.398263546,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_6_5_9,f,39,22B,0.027385709,0.660052465,0.789508328,0.10070684,2.166341562,0.269522324,0.579931866,4.282034035,0.397252265,0.992056701,5.215779915,0.45802335,0,0,0,0,0,0,0,0,1,1,2,2,,20+,,15,20
P_6_5_9,f,39,22A,0.034108849,0.791686285,0.683518789,0.064847079,1.242147037,0.527878583,0.469298668,5.008206094,0.235003633,0.680150078,3.963072577,0.543914129,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,100,0
P_6_5_9,f,39,22C,0.023173567,0.583641622,0.85445662,0.094200867,2.014394296,0.291578552,0.488676331,4.138629179,0.358342165,0.743458889,4.031479115,0.574536691,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,100,0
P_6_6_14,m,40,21B,0.011283654,0.458801372,0.673271126,0.046148064,0.999260106,0.580478354,0.197527288,2.448173808,0.413935092,0.526201041,4.423555526,0.337752347,0,,,0,0,0,0,0,0,0,0,0,0,0,1,100,0
P_6_6_14,m,40,21A,0.013084334,0.429945517,0.889025863,0.057047151,1.068070223,0.628093048,0.184266506,2.426918679,0.392939413,0.552727129,3.728459003,0.49939211,0,,,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_6_14,m,40,21C,0.011491773,0.401560503,0.895106465,0.041307042,0.880406269,0.669341082,0.258899689,2.58182552,0.487828748,0.648212903,4.50723078,0.400763094,0,,,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_6_15,m,40,8B,0.027001142,0.695029259,0.702046042,0.101245234,1.381381583,0.666402937,0.376079578,3.289432972,0.43654328,0.989514033,4.874419856,0.523077126,0,0,0,0,0,0,0,0,0,1,0,0,0,,4,100,0
P_6_6_15,m,40,8A,0.034389357,0.732831102,0.804277469,0.095612455,1.45106612,0.570334582,0.378708208,2.893791619,0.568015057,0.964906257,5.112934688,0.463590227,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_6_6_15,m,40,8C,0.021635298,0.581421941,0.803840151,0.078451709,1.28761687,0.594317795,0.39835733,3.290509181,0.462100287,1.020392517,4.974238246,0.517968966,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_6_6_17,f,40,19A,0.02392008,0.6270263,0.764153757,0.057929394,1.238716621,0.474181594,0.241503679,2.913701487,0.357291989,0.445469074,4.888208785,0.234157302,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_6_6_17,f,40,19B,0.020318721,0.574762898,0.772517916,0.048288068,1.263334903,0.38000777,0.260379142,5.012712719,0.130151806,0.755864574,6.456850743,0.22771526,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_6_6_17,f,40,19C,0.025331668,0.624806619,0.815008581,0.051853232,1.192708684,0.457822051,0.238354752,2.850272415,0.368502734,0.379907153,5.164861774,0.178875023,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_6_6_18,f,40,27A,0.034398405,0.733570996,0.802867066,0.082053068,1.443667182,0.494481782,0.445939604,3.456985269,0.468673745,0.90230324,5.822963611,0.3342366,0,0,0,0,0,0,0,0,,,0,0,0,0,1,100,0
P_6_6_18,f,40,27B,0.027869811,0.715948073,0.682905515,0.087925635,1.876437748,0.313643891,0.448432504,3.107082801,0.583419673,0.859430784,5.135938656,0.409223805,0,0,0,0,0,0,0,0,,,0,0,0,0,0,100,0
P_6_6_18,f,40,27C,0.024779701,0.620636309,0.80799996,0.082301906,1.52720791,0.44320352,0.449604303,3.114145423,0.582294006,0.879821894,4.395035986,0.572083647,0,0,0,0,0,0,0,0,,,0,0,0,0,0,100,0
P_6_6_22,f,40,18A,0.011600357,0.400686083,0.907512175,0.058734723,1.365372974,0.395714494,0.695170821,4.744131298,0.38794287,0.725936197,5.02347481,0.361309711,0,0,1,1,,,0,0,0,0,0,0,0,0,0,100,0
P_6_6_22,f,40,18B,0.00938344,0.365574763,0.881859291,0.021590055,0.644178382,0.653478193,0.196740056,2.85498083,0.30316289,0.583935889,5.071635165,0.285140429,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_6_6_22,f,40,18C,0.008501197,0.348557207,0.878863852,0.030159117,0.884778368,0.483881785,0.177412161,2.47850945,0.362737009,0.512465205,4.177170915,0.368883757,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_6_6_25,m,40,22A,0.031706435,0.75011771,0.707747283,0.071172078,1.419183426,0.443835694,0.412283187,4.559965023,0.249036062,0.750340379,5.6805677,0.292054887,0,0,0,0,0,0,0,0,0,0,0,0,,3,7,100,0
P_6_6_25,m,40,22B,0.025535262,0.626824511,0.816277867,0.078551244,1.502925943,0.436784829,0.375419027,3.20710298,0.458437472,0.809179161,5.195130154,0.376566312,0,0,0,0,0,0,0,0,0,2,2,2,,6,6,100,0
P_6_6_25,m,40,22C,0.026955899,0.668863927,0.75677697,0.098815674,1.900316136,0.343687521,0.452097203,3.647810587,0.42673366,0.81787038,4.894060671,0.428879632,0,0,0,0,0,0,0,0,0,0,0,0,,3,4,100,0
P_6_8_11,f,41,28A,0.024503717,0.592722136,0.876030684,0.113080855,1.911347279,0.388776062,0.46000119,4.848994417,0.245722671,1.029934308,5.823434452,0.381452778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_8_11,f,41,28B,0.024345366,0.591107823,0.875129925,0.074565318,1.983251497,0.238106326,0.510212094,4.828411919,0.274872797,0.939719367,5.303289164,0.419659638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_8_11,f,41,28C,0.027783849,0.634963342,0.865535227,0.06647131,1.285598978,0.505141256,0.384368132,3.514898769,0.390761141,0.932987179,5.276316675,0.420923922,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0
P_6_8_15,f,41,22B,0.026485369,0.644245645,0.801480005,0.08722889,1.763570324,0.352260885,0.464783396,3.889688572,0.385842962,0.91191742,5.744938454,0.34703589,0,0,0,0,0,0,0,0,0,0,0,0,,20+,,19,20
P_6_8_15,f,41,22A,0.030516539,0.702293671,0.777118776,0.058259669,1.211811394,0.498296216,0.313521805,3.329790812,0.355159543,0.806767699,4.961861842,0.411574829,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,100,0
P_6_8_15,f,41,22C,0.028050784,0.687428533,0.745554743,0.117234181,1.988430753,0.372411385,0.502339777,3.755498756,0.447354657,0.913378776,6.071029798,0.311254634,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_6_8_16,f,41,25B,0.015586283,0.474944508,0.867853547,0.088387116,1.717562386,0.376316761,0.50012286,4.6002556,0.296826329,0.94126216,5.594941817,0.377667045,1,1,1,,,1,1,1,1,2,2,2,5,6,6,7,0
P_6_8_16,f,41,25A,0.018540663,0.516513083,0.872875409,0.078542196,1.621914307,0.375004836,0.543036036,4.321181139,0.365269446,0.962064984,6.651644582,0.273108978,0,0,0,,,0,0,0,0,0,0,1,2,2,2,100,0
P_6_8_16,f,41,25C,0.011993972,0.418847111,0.858700342,0.060015105,1.855518935,0.218937135,0.454332217,3.617609471,0.436033453,0.964458349,5.511535616,0.39877496,0,0,0,,,0,0,0,0,0,0,0,1,1,1,100,0
P_6_8_20,m,41,26B,0.031380684,0.70996166,0.781955878,0.068271989,1.200780252,0.594709838,0.347060589,3.420125109,0.372658433,0.871347843,5.739221094,0.332257879,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,7,0
P_6_8_20,m,41,26A,0.041130593,0.890630255,0.65126798,0.103891961,1.592520347,0.51451922,0.426738389,3.446088653,0.451334427,0.959341343,5.366785498,0.418344752,0,0,0,0,0,0,0,0,1,,0,0,0,1,6,100,0
P_6_8_20,m,41,26C,0.032701785,0.692607789,0.856221951,0.062290838,1.056366449,0.701107504,0.323443639,3.978744871,0.256623291,0.823258845,5.096253447,0.398129179,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0
P_6_8_26,m,41,23A,0.03542995,0.745342033,0.801030318,0.081718268,1.502925943,0.454395092,0.44051042,4.2036053,0.313113623,1.021125457,6.453151275,0.307981799,0,2,2,2,2,,2,2,2,2,2,2,2,2,2,8,0
P_6_8_26,m,41,23B,0.024481096,0.612564741,0.819438756,0.138570874,3.58579404,0.135360177,0.631753427,4.599784758,0.375026733,1.003792787,5.07634358,0.489250967,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0
P_6_8_26,m,41,23C,0.025195938,0.626622722,0.805949625,0.063114264,1.233335575,0.521140285,0.400854754,4.135467815,0.294392938,0.417436387,3.776552095,0.36761141,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0
P_6_8_3,f,41,24A,0.02179365,0.563799018,0.861134468,0.057513156,1.027577857,0.684112249,0.362904758,3.205690455,0.443546476,0.752055097,4.351987624,0.49872828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_8_3,f,41,24B,0.020843542,0.555525661,0.848306744,0.061263817,1.142126858,0.589881812,0.341911913,2.759736329,0.56385663,0.717692886,4.082666308,0.540804767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_8_3,f,41,24C,0.017052162,0.489607856,0.893454289,0.056033704,1.062420125,0.623514259,0.321878224,2.854913567,0.496015567,0.736934819,3.776013991,0.649159664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_8_4,m,41,29A,0.020965699,0.585255936,0.768789302,0.048595721,1.134996973,0.473803502,0.291578853,4.061074864,0.222056593,0.658867677,4.951772382,0.337494341,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,100,0
P_6_8_4,m,41,29C,0.022834243,0.605434856,0.782422662,0.033955022,0.74352593,0.771438689,0.235793987,2.81045268,0.374946937,0.478012508,3.427120468,0.511175651,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,100,0
P_6_8_4,m,41,29B,0.017346243,0.521019708,0.802577098,0.031882883,0.982175288,0.415115761,0.255411439,3.171520818,0.318929616,0.638259399,4.329185444,0.427734696,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0
P_9_11_1,f,42,22B,0.013867041,0.398802717,1.095108671,0.043686834,0.942691868,0.617448432,0.189749982,2.069415484,0.556513872,0.457408755,3.520078025,0.463649218,1,0,0,0,0,0,0,0,0,0,0,0,,3,7,7,0
P_9_11_1,f,42,22A,0.033896206,0.824107083,0.626864148,0.055658185,0.988834331,0.71494331,0.264152425,2.763906639,0.434307674,0.557780795,3.819129616,0.480313065,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_9_11_1,f,42,22C,0.015649623,0.555323872,0.637383524,0.047912549,1.015874084,0.583121635,0.253031646,3.213627497,0.307732533,0.554812841,4.122015201,0.410125682,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_9_11_10,f,42,16C,0.019499819,0.523104863,0.89504055,0.074596989,1.449855384,0.445719427,0.27166732,3.129145086,0.348478219,0.604200318,4.652182686,0.350636456,0,0,0,0,0,0,0,0,1,2,2,,,8,13,100,0
P_9_11_10,f,42,16A,0.024965198,0.633416291,0.781530974,0.06890087,1.27665299,0.53096832,0.377269474,3.358512141,0.42009495,1.130935229,6.361740768,0.350974396,0,0,0,0,0,0,0,0,0,0,0,,,0,2,100,0
P_9_11_10,f,42,16B,0.024983295,0.629649559,0.791482927,0.088699294,1.598574023,0.435957648,0.479310988,3.625479249,0.458011283,1.226692462,7.206430349,0.296677731,0,0,0,0,0,0,0,0,0,0,0,,,0,1,100,0
P_9_11_11,f,42,21C,0.012048264,0.417098271,0.86983593,0.035434474,0.857536827,0.605215547,0.167173625,2.091881348,0.479825477,0.457585203,2.992466537,0.641804868,0,,,0,0,0,0,0,0,0,0,1,1,1,2,100,0
P_9_11_11,f,42,21A,0.012048264,0.410641017,0.897407034,0.05449091,1.325284186,0.389668834,0.127771322,1.61364095,0.616324191,0.440112279,3.005111993,0.61211328,0,,,0,0,0,0,0,0,0,0,1,1,1,1,100,0
P_9_11_11,f,42,21B,0.013518668,0.44010224,0.876630127,0.061019504,1.075603686,0.662450985,0.205567005,1.948476492,0.680068574,0.554858084,3.556400081,0.550998396,0,,,0,0,0,0,0,0,0,0,0,0,0,1,100,0
P_9_11_14,m,42,23A,0.040587675,0.770767472,0.858098331,0.068584167,1.138561916,0.664507985,0.246946436,2.736328782,0.414243635,0.664495931,4.705118719,0.376999517,0,0,0,0,0,,0,0,1,1,1,3,3,5,5,15,0
P_9_11_14,m,42,23B,0.038130969,0.773188942,0.801117493,0.077899742,1.423353736,0.482947551,0.350729813,3.405932602,0.37974339,0.755308083,4.612699267,0.445865111,0,0,0,0,0,,0,0,0,0,2,4,5,6,6,17,0
P_9_11_14,m,42,23C,0.030928252,0.68998453,0.81595518,0.057219075,0.959709424,0.780280865,0.273291551,2.977870451,0.38708313,0.81254978,4.603686016,0.481535405,0,0,0,0,0,,0,0,0,0,0,1,3,6,6,100,0
P_9_11_20,m,42,20A,0.012260907,0.423690052,0.857858608,0.047731576,0.966502993,0.641784183,0.234943415,2.790273761,0.37901752,0.440189193,5.074998318,0.214663008,0,0,0,0,,,0,1,1,1,3,3,3,4,4,100,0
P_9_11_20,m,42,20B,0.012238286,0.419856057,0.871985735,0.032715358,0.73935562,0.751682711,0.1420546,1.868769759,0.510896993,0.282326618,3.068204749,0.376680198,0,0,0,0,,,0,0,0,0,1,1,1,1,3,100,0
P_9_11_20,m,42,20C,0.015079559,0.463980628,0.879789092,0.05069953,1.149996637,0.481504593,0.253239765,3.022667653,0.348129434,0.501950686,4.029192171,0.388342327,0,0,0,0,,,0,0,0,0,0,0,0,2,2,100,0
P_9_11_3,m,42,15A,0.016853092,0.502455102,0.838445258,0.026652769,0.679289702,0.725474109,0.170005849,3.260577117,0.200846631,0.591301482,3.313916728,0.676262684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_9_11_3,m,42,15B,0.016228736,0.481334499,0.879792696,0.046808615,0.939530504,0.666029799,0.258990176,3.328176498,0.293670438,0.732279294,3.695500101,0.673472639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_9_11_3,m,42,15C,0.018205864,0.517387503,0.854218672,0.03729397,0.789802919,0.750915013,0.213461943,3.324947871,0.242516011,0.60784692,3.766597161,0.538127901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_9_11_7,m,42,14C,0.010084709,0.386628103,0.847356546,0.041999263,0.992399274,0.535622031,0.256058416,2.289634762,0.61347416,0.563404524,3.351449519,0.630005883,0,0,0,0,0,0,0,0,0,0,0,,0,1,5,100,0
P_9_11_7,m,42,14A,0.00579113,0.289702025,0.866662221,0.028254379,0.676599179,0.775197683,0.18257441,2.116028789,0.512137294,0.425313229,2.874419856,0.646544054,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_9_11_7,m,42,14B,0.008835997,0.3536692,0.887259625,0.038515536,0.830026233,0.702169487,0.214538731,2.003901258,0.671031198,0.482441818,3.054617609,0.649412857,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_9_20_1,m,43,6A,0.029702161,0.680971279,0.804488975,0.153062271,2.04957288,0.457647464,0.354489523,3.134324343,0.453215936,0.643742875,5.48113271,0.269129584,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,100,0
P_9_20_1,m,43,6B,0.025444776,0.639066389,0.782521566,0.140167959,2.763301271,0.230558912,0.308269069,3.734378153,0.277640619,0.515048592,4.314925674,0.347449111,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_9_20_1,m,43,6C,0.029498567,0.693213157,0.771004582,0.124102098,1.811730679,0.474877384,0.382603648,3.7577857,0.340310012,0.621542037,5.593058452,0.249552216,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_9_20_10,m,43,1B,0.022549211,0.59016614,0.81315327,0.056436368,1.113540055,0.571658952,0.444853767,3.868164391,0.373419563,0.776735262,3.77951167,0.682953728,0,0,0,0,0,0,0,1,2,3,3,3,4,4,6,100,0
P_9_20_10,m,43,1A,0.013627252,0.453151275,0.833511339,0.070131485,1.244030403,0.569168274,0.347956405,2.878522903,0.527442469,0.793271652,3.986950965,0.626801151,0,3,,0,0,0,0,0,0,0,0,0,3,3,5,100,0
P_9_20_10,m,43,1C,0.020074408,0.575502791,0.761267898,0.075976906,1.434990247,0.463418477,0.373803845,2.974574561,0.530620085,0.763994777,3.673236026,0.711184625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
P_9_20_14,f,43,12A,0.028091503,0.658438152,0.813831775,0.070004804,1.253312706,0.559755793,0.626654518,8.053070559,0.121365376,1.207984399,11.61882021,0.112389801,1,1,1,0,0,0,0,0,0,0,2,8,10,12,12,7,0
P_9_20_14,f,43,12C,0.020829969,0.558081657,0.840006747,0.051450567,1.016344925,0.625601184,0.377821441,4.572005112,0.227019323,1.161130541,13.89607856,0.075524206,0,0,0,0,0,0,0,0,1,1,2,3,6,9,11,100,0
P_9_20_14,f,43,12B,0.01866282,0.527073384,0.843771278,0.035443523,0.814555728,0.67094191,0.11870006,1.472523038,0.68756915,0.324343979,5.351382256,0.142253687,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
P_9_20_4,f,43,25B,0.013862517,0.445079707,0.87893373,0.086324026,1.981838972,0.276047996,0.298193409,3.657900047,0.279913607,0.423164177,5.256070492,0.192387199,0,0,0,,,0,0,0,0,0,0,8,16,20+,,18,20
P_9_20_4,f,43,25A,0.011889913,0.431223515,0.803088573,0.036818916,0.884105738,0.591632774,0.268133826,3.830900652,0.22947716,0.397778217,5.56077218,0.16156989,0,0,0,,,0,0,0,0,2,4,7,9,10,10,100,0
P_9_20_4,f,43,25C,0.013061712,0.427456784,0.897853156,0.022010817,0.616398736,0.727616138,0.103136399,1.89446425,0.360934816,0.239924691,3.467209255,0.250671221,0,0,0,,,0,0,0,0,3,3,3,4,4,5,100,0
P_9_20_5,f,43,21A,0.011862767,0.408421336,0.893220745,0.057476962,1.078294209,0.620881753,0.321946089,2.791888074,0.518772308,0.8026008,3.912827067,0.658427437,0,,,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_9_20_5,f,43,21B,0.012279005,0.420192372,0.87348705,0.053441268,1.072980426,0.583019118,0.311264169,2.883029528,0.470349394,0.725063003,5.107957221,0.34903653,0,,,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_9_20_5,f,43,21C,0.011469151,0.407950494,0.865577568,0.062218449,1.184704379,0.556786675,0.289425277,2.839375799,0.450900112,0.683294481,3.873612699,0.571959345,0,,,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_9_20_6,m,43,8A,0.024227734,0.612161162,0.812027778,0.089880142,2.309477366,0.21165375,0.262315551,2.635097868,0.474482477,0.494376974,4.552566086,0.299595549,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_9_20_6,m,43,8B,0.026299872,0.8156992,0.496458793,0.077904267,2.197282572,0.202665143,0.379314467,3.142194121,0.482528559,0.847966157,4.531109168,0.518751192,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_9_20_6,m,43,8C,0.022467773,0.604291384,0.772781769,0.057282416,1.1886729,0.509197476,0.306766995,2.758525594,0.506342331,0.792262729,4.584448779,0.473461441,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_9_20_7,f,43,11A,0.011767756,0.413533329,0.864295544,0.073877622,1.371830228,0.493062314,0.394774068,3.539987893,0.39567144,0.89033189,6.656487523,0.252377901,0,0,,,0,0,0,0,0,0,0,1,1,1,6,100,0
P_9_20_7,f,43,11B,0.014803575,0.453084012,0.905730051,0.040795794,0.942490079,0.576834798,0.285036686,2.873276384,0.433646248,0.721330439,7.044057308,0.182590483,0,0,,,0,0,0,0,0,0,0,1,1,2,2,100,0
P_9_20_7,f,43,11C,0.012754058,0.419452479,0.910484386,0.045161763,1.069280958,0.496108715,0.327995105,3.997645793,0.257779501,0.807066304,7.277123831,0.191416479,0,0,,,0,0,0,0,0,0,0,0,0,0,1,100,0
P_9_20_9,m,43,18A,0.009939931,0.375731486,0.884337077,0.038049531,0.8617744,0.643504777,0.942605883,6.815430147,0.254878524,0.462720307,4.577789736,0.277329786,0,0,0,0,,,0,0,0,0,0,0,0,0,1,100,0
P_9_20_9,m,43,18C,0.011089108,0.397591982,0.881071254,0.04441525,0.957422479,0.60857556,0.178190344,2.48375597,0.362790544,0.520405387,3.820878456,0.447718435,0,0,0,0,,,0,0,0,0,0,0,0,0,1,100,0
P_9_20_9,m,43,5A,0.006895064,0.3343647,0.7746171,0.046871955,1.11475079,0.473747721,0.196287624,1.845564001,0.723809598,0.507995177,3.369879599,0.561850096,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_9_20_9,m,43,5B,0.008926483,0.374588014,0.799028535,0.052889301,1.165467142,0.489054658,0.156491705,1.650904688,0.721168853,0.40025302,2.831035179,0.627239969,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
